timestamp,open,high,low,close,volume
2023-12-15,455.7417134699126,456.9163018501235,453.7420397034311,455.5863952636719,141553700.0
2023-12-18,457.1881393985243,459.12957270241793,456.13006180277284,458.1491394042969,70375300.0
2023-12-19,458.69273602664884,461.0127630324847,458.61509172941334,460.9350891113281,55761800.0
2023-12-20,460.08088857770923,461.9640813854923,454.12070331796554,454.5478210449219,102921000.0
2023-12-21,457.5278509164755,459.1295570366737,455.1107760152546,458.8577575683594,86667500.0
2023-12-22,459.9838104781131,461.4593188510491,457.887088433067,459.77996826171875,67160400.0
2023-12-26,460.18765521976536,462.62413389794295,460.109981297383,461.72137451171875,55387000.0
2023-12-27,461.5175089754055,462.7017844285322,460.98362668768385,462.5561828613281,68000300.0
2023-12-28,462.91536504878167,463.5657286208665,462.3135254600746,462.7309265136719,77158100.0
2023-12-29,462.5367654374911,463.06096072132885,459.4401769650659,461.3913269042969,122283100.0
2024-01-02,458.33359292378987,459.79938459581,456.7124830275094,458.8092346191406,123623700.0
2024-01-03,456.6542157231931,457.3919698393569,454.4604162904711,455.062255859375,103585900.0
2024-01-04,454.5865557790852,457.1686653982138,453.3731600721968,453.596435546875,84232200.0
2024-01-05,453.80028176128866,456.6639075045455,452.77132456262234,454.21771240234375,86118900.0
2024-01-08,454.71278328613425,460.84771948944723,454.5865853845721,460.7021179199219,74879100.0
2024-01-09,458.05202403896755,461.02241437904433,457.54726208619434,460.003173828125,65931400.0
2024-01-10,460.275022232607,463.4686883884697,459.99350610212235,462.604736328125,67310600.0
2024-01-11,463.60455806414546,464.119036700077,458.4306513904914,462.40087890625,77940700.0
2024-01-12,463.847256832393,464.5850109920546,461.31370050606375,462.7212219238281,58026400.0
2024-01-16,461.3427529504032,462.65319658217305,459.207164709733,461.02239990234375,85014900.0
2024-01-17,458.00353981867966,458.94513616011074,456.110630489601,458.45977783203125,68843900.0
2024-01-18,460.12944567332846,463.0901198438655,458.5860096308322,462.53680419921875,91856200.0
2024-01-19,463.66277131466796,468.5843115147551,462.5852901238366,468.30279541015625,110834500.0
2024-01-22,469.83656769535,471.0111265282756,468.6425755704272,469.29296875,75844900.0
2024-01-23,469.83653570981716,470.90430023582877,468.7493378931313,470.66162109375,49945300.0
2024-01-24,473.52526505734005,474.45714470411593,470.6810725123754,471.1761474609375,81765000.0
2024-01-25,473.30196574868353,474.0105994997861,471.1761237432126,473.7388000488281,72525000.0
2024-01-26,473.3117152908374,474.79691054106985,472.29247468488353,473.1369934082031,76641600.0
2024-01-29,473.4475958586122,477.029542315143,472.9039969579279,476.8839111328125,61322800.0
2024-01-30,476.19475312019154,477.2237103899132,475.7579187820987,476.5151062011719,58618400.0
2024-01-31,474.3115894395865,474.7581108271003,468.72025176527393,468.73968505859375,126011100.0
2024-02-01,470.43842101293257,474.90372358641025,469.6327095934461,474.8746032714844,91891600.0
2024-02-02,475.31139921660196,481.5239798187347,474.971642466127,479.873779296875,99228200.0
2024-02-05,479.2428126687566,479.90289286822576,475.87442477356564,478.12646484375,75757100.0
2024-02-06,479.06803644581043,479.84462748505155,477.64108188661896,479.51458740234375,55918600.0
2024-02-07,481.75701266267623,483.9314086511629,480.85422359252465,483.5140075683594,70556500.0
2024-02-08,483.51398020972,484.10610316011065,482.69858176017516,483.7275390625,52343600.0
2024-02-09,484.2322866772762,486.9599980744067,483.8925299274153,486.523193359375,63979400.0
2024-02-12,486.49406987855394,488.75582660767503,485.59128089218916,486.30963134765625,56502300.0
2024-02-13,480.04849815534635,482.53353038052535,476.3500701317823,479.6116638183594,113099200.0
